latitude,longitude,area_sq_km,capacity_mw,capacity_factor,wind_speed_150meters,landfall_distance_to_transmission_km,bathymetry_meters,distance_to_coast_km
46.98,-126.633,110.8566,589.161352,0.414995015,8.706803322,103.1090389,-2585.494385,171.261375
47.008,-126.493,112.7844,599.4068878,0.411450863,8.656874657,64.84340905,-2557.602051,160.7373125
47.037,-126.352,112.7844,599.4068878,0.407692999,8.606243134,64.84340905,-2546.343506,150.1330469
47.065,-126.211,100.1565,532.294324,0.403806776,8.557687759,64.84340905,-2547.869385,139.5411406
47.093,-126.07,112.7844,599.4068878,0.399438888,8.503682137,64.84340905,-2419,128.9322578
47.121,-125.929,112.7844,599.4068878,0.394757569,8.446190834,64.84340905,-1941.860352,118.3371406
47.149,-125.788,112.7844,599.4068878,0.389432758,8.380971909,64.84340905,-1671.099121,107.7469297
47.177,-125.647,112.7844,599.4068878,0.384047538,8.310452461,64.84340905,-1647.039673,97.16322656
47.204,-125.505,112.7844,599.4068878,0.378299803,8.23651123,64.84340905,-1662.254272,86.58841406
47.232,-125.363,112.7844,599.4068878,0.372122496,8.157478333,64.84340905,-1648.496826,76.02620313
47.259,-125.222,112.7844,599.4068878,0.365564853,8.069386482,64.84340905,-1283.833984,65.48111328
47.286,-125.08,112.7844,599.4068878,0.358663261,7.972836018,64.84340905,-890.171814,54.95264063
47.314,-124.938,20.2905,107.8364158,0.354030937,7.906083107,64.84340905,-1128.471069,48.76408594
46.391,-128.951,95.6367,508.2732781,0.448895365,9.227448463,19.2621948,-2706.514404,349.8021875
46.422,-128.813,110.889,589.3335459,0.447590768,9.197833061,19.2621948,-2754.035645,339.1538125
46.452,-128.675,110.1114,585.2008929,0.446065009,9.16872406,19.2621948,-2768.200195,328.809875
46.483,-128.537,97.3539,517.3995536,0.444433838,9.142939568,19.2621948,-2746.040771,318.22925
46.513,-128.398,112.347,597.0822704,0.442559689,9.115545273,19.2621948,-2766.984863,307.72125
46.543,-128.26,112.7844,599.4068878,0.440993637,9.087679863,19.2621948,-2773.527344,297.25825
46.573,-128.121,112.7844,599.4068878,0.439478695,9.058157921,19.2621948,-2754.333008,286.7895
46.603,-127.982,112.7844,599.4068878,0.437355638,9.023475647,19.2621948,-2757.207764,276.3321875
46.633,-127.843,111.132,590.625,0.435279697,8.989854813,19.2621948,-2738.290039,265.9394375
46.662,-127.704,100.6668,535.0063776,0.433009833,8.957290649,19.2621948,-2735.028564,255.1231719
46.692,-127.565,112.7844,599.4068878,0.431061298,8.926138878,28.0071818,-2728.026367,244.9476719
46.721,-127.426,105.2109,559.1565689,0.42882514,8.896935463,28.0071818,-2706.758301,234.6777969
46.75,-127.286,99.1764,527.0854592,0.426703185,8.864678383,28.0071818,-2692.937012,223.8967344
46.779,-127.146,102.3192,543.7882653,0.42469722,8.83545208,28.0071818,-2680.904053,213.6924688
46.808,-127.007,108.3375,575.7732781,0.422342986,8.798629761,28.0071818,-2646.683838,202.7641094
46.837,-126.867,112.7844,599.4068878,0.419906557,8.764361382,28.0071818,-2624.216064,192.3663281
46.866,-126.727,112.7844,599.4068878,0.417039454,8.727973938,28.0071818,-2618.76709,181.7868281
46.894,-126.586,100.0512,531.7346939,0.413857967,8.686450958,28.0071818,-2596.945313,170.8514219
46.923,-126.446,112.7844,599.4068878,0.410594553,8.642558098,64.84340905,-2577.453613,160.5627813
46.951,-126.306,111.2373,591.1846301,0.406762481,8.593654633,64.84340905,-2579.247559,150.0135
46.979,-126.165,101.7036,540.5165816,0.40268755,8.545423508,64.84340905,-2568.614502,138.9427656
47.008,-126.024,112.7844,599.4068878,0.398520619,8.492067337,64.84340905,-2529.030762,128.7146094
47.035,-125.883,112.7844,599.4068878,0.393427581,8.433369637,64.84340905,-1938.042114,118.0999766
47.063,-125.742,112.7844,599.4068878,0.388301641,8.369581223,64.84340905,-1682.935669,107.4863906
47.091,-125.601,112.7844,599.4068878,0.383071542,8.302072525,64.84340905,-1690.542236,96.87423438
47.119,-125.46,112.7844,599.4068878,0.37774536,8.23164463,64.84340905,-1734.949707,86.264
47.146,-125.318,112.7844,599.4068878,0.371596962,8.154472351,64.84340905,-1602.212036,75.65651563
47.173,-125.176,112.7844,599.4068878,0.365739375,8.072844505,64.84340905,-1250.377808,65.05311719
47.201,-125.035,101.979,541.9802296,0.359823674,7.991242886,64.84340905,-683.7669067,54.91901172
47.228,-124.893,0.3888,2.066326531,0.355527788,7.929999828,64.84340905,-462.2083435,48.8920625
46.307,-128.901,103.6314,550.7621173,0.448056489,9.207642555,19.2621948,-2738.026367,347.9839688
46.337,-128.763,100.278,532.940051,0.446346641,9.177121162,19.2621948,-2777.43457,337.4850625
46.368,-128.626,112.7844,599.4068878,0.445035756,9.152824402,19.2621948,-2775.036133,327.3080313
46.398,-128.487,112.5576,598.2015306,0.443167388,9.12352562,19.2621948,-2758.274658,316.7730625
46.428,-128.349,97.6536,518.9923469,0.441802621,9.097382545,19.2621948,-2794.840088,306.2324063
46.458,-128.211,109.4715,581.8000638,0.440433204,9.072380066,19.2621948,-2788.858398,295.5853125
46.488,-128.072,112.7844,599.4068878,0.438478202,9.038626671,19.2621948,-2756.804443,285.166875
46.518,-127.934,112.7844,599.4068878,0.436280698,9.003442764,19.2621948,-2748.54834,274.647875
46.548,-127.795,112.7844,599.4068878,0.434132785,8.972537994,19.2621948,-2740.530273,264.137
46.577,-127.656,100.4157,533.671875,0.432128996,8.941435814,19.2621948,-2730.237305,253.9685625
46.607,-127.517,97.8156,519.8533163,0.430164248,8.911564827,19.2621948,-2727.432129,243.1490313
46.636,-127.378,105.8994,562.8156888,0.427810013,8.880286217,19.2621948,-2714.168945,232.4491875
46.665,-127.238,112.7844,599.4068878,0.425670058,8.847724915,19.2621948,-2703.293945,222.1971406
46.694,-127.099,112.7844,599.4068878,0.423846215,8.817851067,28.0071818,-2671.980469,211.7458281
46.723,-126.959,98.0262,520.9725765,0.421230376,8.780524254,28.0071818,-2656.267334,201.4452969
46.752,-126.82,112.7763,599.3638393,0.418975681,8.74728775,28.0071818,-2641.499023,190.8987813
46.78,-126.68,112.7844,599.4068878,0.416322559,8.712037086,28.0071818,-2623.013672,180.5100781
46.809,-126.54,100.035,531.6485969,0.413073212,8.673336029,28.0071818,-2606.256592,170.3444688
46.837,-126.399,112.7844,599.4068878,0.409500629,8.627995491,28.0071818,-2602.198242,159.791875
46.866,-126.259,100.1808,532.4234694,0.405852765,8.584097862,28.0071818,-2598.626221,149.7884531
46.894,-126.119,112.7682,599.3207908,0.401745141,8.532732964,28.0071818,-2579.533691,139.0714531
46.922,-125.978,112.7844,599.4068878,0.397255093,8.479596138,28.0071818,-2429.587646,128.7061172
46.95,-125.837,112.7844,599.4068878,0.392379016,8.419820786,28.0071818,-1885.629395,118.3340859
46.978,-125.696,112.7844,599.4068878,0.387325138,8.357423782,52.62414931,-1820.685181,107.9543672
47.005,-125.555,112.7844,599.4068878,0.382493377,8.293953896,52.62414931,-1744.567139,97.56310156
47.033,-125.414,112.7844,599.4068878,0.377286106,8.225666046,52.62414931,-1840.328369,87.14142188
47.06,-125.273,112.7844,599.4068878,0.371760517,8.156781197,52.62414931,-1680.827393,76.66129688
47.088,-125.132,112.7844,599.4068878,0.366369128,8.087700844,52.62414931,-1390.373169,66.15091406
47.115,-124.99,98.5203,523.5985332,0.36126253,8.016442299,52.62414931,-557.2880249,56.25111328
47.142,-124.848,39.8034,211.5401786,0.357008457,7.952675819,52.62414931,-138.1471252,46.41483984
47.169,-124.706,7.0713,37.58131378,0.353647679,7.894673824,52.62414931,-108.9862518,38.40010938
46.192,-128.989,8.3835,44.55516582,0.447509646,9.195420265,19.2621948,-2743.490723,351.7549063
46.222,-128.852,112.7034,598.9764031,0.446875066,9.18657589,19.2621948,-2720.86792,346.3601875
46.253,-128.714,100.359,533.3705357,0.445364058,9.159011841,19.2621948,-2805.106689,336.2253438
46.283,-128.576,112.7844,599.4068878,0.443957686,9.13353157,19.2621948,-2820.357178,325.8880625
46.313,-128.438,112.7844,599.4068878,0.442272842,9.105343819,19.2621948,-2764.840088,315.520875
46.343,-128.3,112.7844,599.4068878,0.440911502,9.079361916,19.2621948,-2806.859131,305.05625
46.373,-128.162,100.3752,533.4566327,0.439354062,9.051981926,19.2621948,-2785.429932,294.6190313
46.403,-128.024,107.0577,568.9716199,0.437524259,9.021390915,19.2621948,-2777.721191,283.7706563
46.433,-127.885,112.7844,599.4068878,0.43533808,8.990143776,19.2621948,-2764.508789,273.3659375
46.463,-127.747,104.5305,555.5404974,0.433149487,8.957489014,19.2621948,-2752.189697,263.0041563
46.492,-127.608,99.2412,527.4298469,0.430986881,8.922430038,19.2621948,-2746.397217,252.1836875
46.522,-127.469,98.9901,526.0953444,0.429063827,8.894304276,19.2621948,-2745.333008,241.4975781
46.551,-127.33,112.7844,599.4068878,0.427274793,8.864962578,19.2621948,-2723.907959,231.1490625
46.58,-127.191,112.7844,599.4068878,0.424981177,8.830566406,19.2621948,-2700.686523,220.610625
46.609,-127.051,112.7844,599.4068878,0.422705591,8.800471306,19.2621948,-2681.751709,210.0804063
46.638,-126.912,111.6909,593.5953444,0.420515001,8.76683712,19.2621948,-2673.706299,199.6001719
46.667,-126.772,99.0144,526.2244898,0.417828292,8.73007679,19.2621948,-2658.547852,188.82775
46.695,-126.633,112.7844,599.4068878,0.415153116,8.69212532,28.0071818,-2633.431885,178.5535781
46.724,-126.493,107.8353,573.104273,0.412001103,8.656713486,28.0071818,-2622.246338,168.2493594
46.752,-126.353,104.976,557.9081633,0.408031017,8.610423088,28.0071818,-2623.953613,157.343
46.78,-126.213,100.1565,532.294324,0.404340625,8.566332817,28.0071818,-2610.205811,147.0428125
46.808,-126.072,112.7844,599.4068878,0.400369376,8.516088486,28.0071818,-2597.682617,136.7582188
46.836,-125.932,112.7844,599.4068878,0.396213174,8.464394569,28.0071818,-2369.789551,126.38075
46.864,-125.791,112.7844,599.4068878,0.391309232,8.405768394,28.0071818,-1886.809814,116.0471484
46.892,-125.651,112.7844,599.4068878,0.3864595,8.34763813,28.0071818,-1868.876953,105.7703047
46.92,-125.51,112.7844,599.4068878,0.382012248,8.287793159,28.0071818,-1788.983398,95.56854688
46.947,-125.369,112.7844,599.4068878,0.377316028,8.227193832,28.0071818,-1891.592896,85.46114063
46.975,-125.228,112.7844,599.4068878,0.372225791,8.162193298,28.0071818,-1439.90918,75.43155469
47.002,-125.087,112.7844,599.4068878,0.36728102,8.102500916,41.06842205,-1092.850586,65.37782031
47.029,-124.945,112.7844,599.4068878,0.362532437,8.037279129,41.06842205,-329.0407104,55.19749219
47.056,-124.804,112.7844,599.4068878,0.358143717,7.971766472,41.06842205,-133.4333496,44.87632422
47.083,-124.662,110.4516,587.0089286,0.353874624,7.89591074,41.06842205,-94.20600128,34.53050781
47.11,-124.52,82.4499,438.1903699,0.350278258,7.814304352,41.06842205,-65.67177582,24.16932813
47.136,-124.379,47.385,251.8335459,0.345606416,7.703885078,41.06842205,-43.5606842,13.72943457
47.163,-124.237,5.4999,29.22991071,0.339898407,7.585669994,41.06842205,-26.6627388,6.621253906
46.107,-128.939,12.1581,64.61575255,0.446632147,9.180713654,19.2621948,-2723.97998,349.3116875
46.138,-128.802,111.6828,593.5522959,0.445712775,9.16762352,19.2621948,-2724.80957,343.30225
46.168,-128.664,102.06,542.4107143,0.444433123,9.142558098,19.2621948,-2753.433594,333.4930938
46.198,-128.527,111.0105,589.979273,0.442820609,9.114505768,19.2621948,-2795.070313,322.8924063
46.229,-128.389,112.7844,599.4068878,0.441263914,9.086123466,19.2621948,-2777.527832,312.796625
46.259,-128.251,112.7844,599.4068878,0.440037727,9.063251495,19.2621948,-2810.287598,302.67575
46.289,-128.113,112.7844,599.4068878,0.43831405,9.034781456,19.2621948,-2795.637939,292.570875
46.318,-127.975,100.0512,531.7346939,0.436604321,9.006180763,19.2621948,-2788.248779,282.6357813
46.348,-127.837,94.122,500.2232143,0.434383184,8.97106266,19.2621948,-2771.57666,272.0466875
46.378,-127.698,106.7985,567.5940689,0.432387143,8.940014839,19.2621948,-2748.615234,261.5797969
46.407,-127.56,112.7844,599.4068878,0.430277973,8.906490326,19.2621948,-2746.324951,251.2859531
46.436,-127.421,104.3928,554.8086735,0.428340018,8.872843742,19.2621948,-2738.486084,240.9705313
46.466,-127.282,107.4546,571.0809949,0.426369727,8.845482826,19.2621948,-2745.153809,229.92325
46.495,-127.143,112.7844,599.4068878,0.424045593,8.815915108,19.2621948,-2736.439453,219.527
46.524,-127.004,112.7844,599.4068878,0.42203477,8.785680771,19.2621948,-2691.385742,208.9421875
46.553,-126.865,112.7844,599.4068878,0.419689685,8.751040459,19.2621948,-2694.086182,198.3611406
46.581,-126.726,106.4745,565.8721301,0.416921318,8.714272499,19.2621948,-2680.310791,187.9798438
46.61,-126.586,104.1822,553.6894133,0.413887948,8.676876068,19.2621948,-2658.230713,176.9830156
46.638,-126.446,112.7844,599.4068878,0.410498589,8.636881828,19.2621948,-2648.948486,166.6476563
46.667,-126.306,94.8591,504.140625,0.407152921,8.596171379,19.2621948,-2638.9646,156.3911094
46.695,-126.167,102.8781,546.7586097,0.403452575,8.551084518,28.0071818,-2615.327881,145.1350625
46.723,-126.026,112.7844,599.4068878,0.399229944,8.501738548,28.0071818,-2613.186768,135.0032188
46.751,-125.886,112.7844,599.4068878,0.395178378,8.451998711,28.0071818,-2371.00708,124.4795156
46.779,-125.746,112.7844,599.4068878,0.390429676,8.396533012,28.0071818,-1882.114746,113.9736641
46.806,-125.605,112.7844,599.4068878,0.386081845,8.344647408,28.0071818,-1852.137085,103.4911328
46.834,-125.465,112.7844,599.4068878,0.381561369,8.284823418,28.0071818,-1862.887817,93.03979688
46.861,-125.324,112.7844,599.4068878,0.377218366,8.231142998,28.0071818,-1761.270508,82.63146094
46.889,-125.183,112.7844,599.4068878,0.372591227,8.17161274,28.0071818,-903.8413086,72.28474219
46.916,-125.042,112.7844,599.4068878,0.368257314,8.117416382,28.0071818,-790.6658325,62.03025781
46.943,-124.901,112.7844,599.4068878,0.364058614,8.062626839,28.0071818,-289.4053345,51.89712109
46.97,-124.76,112.7844,599.4068878,0.35990411,8.001441002,28.0071818,-136.8307953,41.86561719
46.997,-124.618,112.7844,599.4068878,0.356739044,7.943403721,27.24350647,-101.1780396,31.83566602
47.024,-124.477,112.7844,599.4068878,0.353328854,7.866117477,27.24350647,-63.04158401,21.71351172
47.05,-124.335,112.6386,598.6320153,0.347839355,7.752932072,27.24350647,-37.14806747,11.48980371
47.077,-124.193,11.3805,60.48309949,0.34224987,7.639352322,27.24350647,-23.42064095,6.064015625
46.022,-128.89,48.438,257.4298469,0.445972413,9.16779995,19.2621948,-2747.950928,347.9773438
46.053,-128.752,101.3229,538.4933036,0.444730222,9.149403572,19.2621948,-2739.336426,340.17
46.083,-128.615,112.7682,599.3207908,0.443408042,9.126399994,19.2621948,-2495.588867,330.3180313
46.114,-128.478,100.3347,533.2413903,0.442029655,9.098085403,19.2621948,-2753.828369,319.6817188
46.144,-128.34,112.7844,599.4068878,0.440567285,9.069542885,19.2621948,-2815.195068,309.7984375
46.174,-128.203,112.7844,599.4068878,0.438901573,9.043697357,19.2621948,-2817.706787,299.5765625
46.204,-128.065,103.5828,550.5038265,0.437450349,9.016104698,19.2621948,-2794.038818,289.6185
46.233,-127.927,100.2213,532.6387117,0.435780585,8.986919403,19.2621948,-2780.205566,279.065625
46.263,-127.789,101.0151,536.8574617,0.433688939,8.956065178,19.2621948,-2776.88208,269.2379375
46.293,-127.65,108.135,574.6970663,0.431214988,8.922823906,19.2621948,-2768.302979,258.9013281
46.322,-127.512,112.7844,599.4068878,0.429146379,8.888323784,19.2621948,-2754.26001,248.9629531
46.351,-127.373,112.7844,599.4068878,0.427305222,8.856307983,19.2621948,-2743.30835,238.9287813
46.381,-127.235,98.9982,526.1383929,0.425492793,8.830750465,19.2621948,-2729.236572,228.8159844
46.41,-127.096,112.7844,599.4068878,0.423416495,8.800453186,19.2621948,-2710.796875,218.5782188
46.439,-126.957,112.7844,599.4068878,0.421262622,8.769732475,19.2621948,-2705.081055,208.2159531
46.467,-126.818,112.7844,599.4068878,0.418620765,8.735676765,19.2621948,-2708.86792,197.7156875
46.496,-126.679,112.7844,599.4068878,0.415992141,8.698317528,19.2621948,-2700.032959,187.1139375
46.525,-126.539,101.3148,538.4502551,0.412934244,8.660704613,19.2621948,-2699.603516,176.7563906
46.553,-126.4,109.3905,581.3695791,0.409499377,8.620954514,19.2621948,-2662.723389,165.7600469
46.581,-126.26,100.1646,532.3373724,0.406345725,8.583078384,19.2621948,-2652.655273,155.5062188
46.609,-126.12,100.116,532.0790816,0.402869135,8.542367935,19.2621948,-2639.865967,144.7695625
46.637,-125.981,105.7698,562.1269133,0.39868325,8.492177963,19.2621948,-2600.799561,133.8929531
46.665,-125.841,112.7844,599.4068878,0.394480318,8.442503929,19.2621948,-2323.985352,123.4656719
46.693,-125.7,112.7844,599.4068878,0.389949292,8.390548706,28.0071818,-1883.865234,112.8655
46.721,-125.56,112.7844,599.4068878,0.386096507,8.340971947,28.0071818,-1958.232666,102.2694531
46.748,-125.42,112.7844,599.4068878,0.381619573,8.2862463,28.0071818,-1995.6521,91.67894531
46.776,-125.279,112.7844,599.4068878,0.377325028,8.233449936,28.0071818,-1314.672485,81.09614844
46.803,-125.138,112.7844,599.4068878,0.373300582,8.183837891,28.0071818,-784.8651733,70.52454688
46.83,-124.997,112.7844,599.4068878,0.369172543,8.13226223,28.0071818,-603.1398315,59.9700625
46.857,-124.856,112.7844,599.4068878,0.365379274,8.081820488,28.0071818,-231.5257874,49.4436875
46.884,-124.715,112.7844,599.4068878,0.361652613,8.028392792,28.0071818,-129.7005157,38.96822656
46.911,-124.574,112.7844,599.4068878,0.358446896,7.975862503,28.0071818,-94.65864563,28.59588477
46.938,-124.433,112.7844,599.4068878,0.354434311,7.90312767,28.0071818,-62.49159622,18.37848633
46.964,-124.291,87.9174,467.2480867,0.349446356,7.80583477,13.25403246,-35.14437103,9.366876953
45.938,-128.84,78.1488,415.3316327,0.44507727,9.153813362,19.2621948,-2773.822998,346.9645
45.968,-128.703,100.0107,531.5194515,0.443829536,9.131383896,19.2621948,-2651.17627,337.914625
45.999,-128.566,112.7844,599.4068878,0.44231239,9.105733871,19.2621948,-2593.049316,327.8239688
46.029,-128.429,100.278,532.940051,0.440959454,9.080129623,19.2621948,-2764.686279,317.5375938
46.059,-128.291,111.0753,590.3236607,0.439438701,9.053994179,19.2621948,-2807.16333,307.2235938
46.089,-128.154,98.3502,522.6945153,0.438046634,9.02869606,19.2621948,-2828.855957,296.8560938
46.119,-128.016,107.6247,571.9850128,0.436602622,9.000914574,19.2621948,-2815.828613,286.3295313
46.149,-127.878,112.7844,599.4068878,0.434871465,8.970451355,19.2621948,-2808.018311,276.2676563
46.178,-127.741,112.7844,599.4068878,0.432776213,8.939667702,19.2621948,-2794.392822,266.02925
46.208,-127.602,100.5372,534.317602,0.430622995,8.908377647,19.2621948,-2768.628174,255.9410469
46.237,-127.464,108.0297,574.1374362,0.428361088,8.873369217,19.2621948,-2753.092285,245.5365781
46.266,-127.326,112.7844,599.4068878,0.426546156,8.844691277,19.2621948,-2747.56958,235.5166406
46.295,-127.187,108.1755,574.9123087,0.424490631,8.815039635,19.2621948,-2726.845703,225.5484063
46.324,-127.049,103.4613,549.8580995,0.422545791,8.787723541,19.2621948,-2716.76416,215.1709531
46.353,-126.91,112.7844,599.4068878,0.42025122,8.755871773,19.2621948,-2715.40918,205.4021094
46.382,-126.771,112.7844,599.4068878,0.417461038,8.719691277,19.2621948,-2718.75708,195.4688281
46.411,-126.632,112.7844,599.4068878,0.414868623,8.684483528,19.2621948,-2728.100586,185.5361875
46.439,-126.493,112.7844,599.4068878,0.411734313,8.645600319,19.2621948,-2750.465332,175.4980156
46.468,-126.354,98.0424,521.0586735,0.408968836,8.614062309,19.2621948,-2678.045654,165.3342656
46.496,-126.214,100.1646,532.3373724,0.405497134,8.570241928,19.2621948,-2651.683105,154.666375
46.524,-126.075,112.7844,599.4068878,0.402059376,8.52973938,19.2621948,-2629.044434,144.4518594
46.552,-125.935,104.9679,557.8651148,0.398337841,8.485133171,19.2621948,-2629.132568,134.0987344
46.58,-125.795,100.683,535.0924745,0.393861651,8.433130264,19.2621948,-2308.293213,123.2145938
46.608,-125.655,112.7844,599.4068878,0.38993609,8.38424015,19.2621948,-2013.855225,112.7348359
