,latitude,longitude,labels
15965,27.375,-84.586,6
15966,27.363,-84.476,6
15967,27.352,-84.366,6
15968,27.341,-84.256,6
15969,27.329,-84.146,6
15970,27.318,-84.036,6
15971,27.306,-83.926,6
15972,27.294,-83.817,6
15973,27.282,-83.707,6
15974,27.27,-83.597,6
15975,27.258,-83.488,6
15976,27.245,-83.378,6
15977,27.233,-83.268,6
15978,27.221,-83.159,6
15979,27.208,-83.049,6
15980,27.195,-82.94,6
15981,27.182,-82.83,6
15982,27.169,-82.721,6
15983,27.156,-82.612,6
15984,26.812,-79.998,6
15985,26.796,-79.89,6
15986,26.78,-79.781,6
15987,26.764,-79.673,6
15988,26.748,-79.565,6
15989,27.851,-97.135,2
15990,27.853,-96.912,2
15991,27.854,-96.801,2
15992,27.855,-96.689,2
15993,27.856,-96.578,2
15994,27.856,-96.467,2
15995,27.857,-96.355,2
15996,27.857,-96.244,2
15997,27.857,-96.132,2
15998,27.857,-96.021,2
15999,27.857,-95.909,2
16000,27.857,-95.798,2
16001,27.857,-95.687,2
16002,27.856,-95.575,2
16003,27.856,-95.464,2
16004,27.855,-95.352,2
16005,27.855,-95.241,2
16006,27.854,-95.129,2
16007,27.853,-95.018,2
16008,27.852,-94.907,2
16009,27.851,-94.795,2
16010,27.849,-94.684,2
16011,27.848,-94.572,2
16012,27.847,-94.461,2
16013,27.845,-94.35,2
16014,27.843,-94.238,2
16015,27.842,-94.127,2
16016,27.84,-94.015,2
16017,27.838,-93.904,2
16018,27.836,-93.793,2
16019,27.833,-93.681,2
16020,27.831,-93.57,2
16021,27.829,-93.459,2
16022,27.826,-93.347,2
16023,27.824,-93.236,2
16024,27.821,-93.125,2
16025,27.818,-93.013,2
16026,27.815,-92.902,2
16027,27.812,-92.791,2
16028,27.809,-92.679,2
16029,27.805,-92.568,2
16030,27.802,-92.457,2
16031,27.798,-92.345,2
16032,27.795,-92.234,2
16033,27.791,-92.123,2
16034,27.787,-92.012,2
16035,27.783,-91.9,2
16036,27.779,-91.789,2
16037,27.775,-91.678,2
16038,27.771,-91.567,2
16039,27.766,-91.456,2
16040,27.762,-91.345,2
16041,27.757,-91.233,2
16042,27.752,-91.122,2
16043,27.748,-91.011,2
16044,27.743,-90.9,2
16045,27.738,-90.789,2
16046,27.733,-90.678,2
16047,27.727,-90.567,2
16048,27.722,-90.456,2
16049,27.716,-90.345,2
16050,27.711,-90.234,2
16051,27.705,-90.123,2
16052,27.699,-90.012,2
16053,27.693,-89.901,2
16054,27.687,-89.79,2
16055,27.681,-89.679,2
16056,27.675,-89.568,2
16057,27.669,-89.457,2
16058,27.662,-89.346,2
16059,27.656,-89.235,2
16060,27.649,-89.124,2
16061,27.642,-89.013,2
16062,27.635,-88.903,2
16063,27.628,-88.792,2
16064,27.621,-88.681,2
16065,27.614,-88.57,2
16066,27.607,-88.46,2
16067,27.599,-88.349,2
16068,27.592,-88.238,2
16069,27.584,-88.127,2
16070,27.576,-88.017,2
16071,27.568,-87.906,2
16072,27.561,-87.796,2
16073,27.552,-87.685,2
16074,27.544,-87.574,2
16075,27.536,-87.464,6
16076,27.528,-87.353,6
16077,27.519,-87.243,6
16078,27.51,-87.132,6
16079,27.502,-87.022,6
16080,27.493,-86.912,6
16081,27.484,-86.801,6
16082,27.475,-86.691,6
16083,27.466,-86.58,6
16084,27.456,-86.47,6
16085,27.447,-86.36,6
16086,27.438,-86.25,6
16087,27.428,-86.139,6
16088,27.418,-86.029,6
16089,27.408,-85.919,6
16090,27.399,-85.809,6
16091,27.389,-85.699,6
16092,27.378,-85.588,6
16093,27.368,-85.478,6
16094,27.358,-85.368,6
16095,27.347,-85.258,6
16096,27.337,-85.148,6
16097,27.326,-85.038,6
16098,27.315,-84.928,6
16099,27.305,-84.819,6
16100,27.294,-84.709,6
16101,27.282,-84.599,6
16102,27.271,-84.489,6
16103,27.26,-84.379,6
16104,27.248,-84.269,6
16105,27.237,-84.16,6
16106,27.225,-84.05,6
16107,27.214,-83.94,6
16108,27.202,-83.831,6
16109,27.19,-83.721,6
16110,27.178,-83.612,6
16111,27.166,-83.502,6
16112,27.153,-83.393,6
16113,27.141,-83.283,6
16114,27.128,-83.174,6
16115,27.116,-83.064,6
16116,27.103,-82.955,6
16117,27.09,-82.846,6
16118,27.077,-82.736,6
16119,27.064,-82.627,6
16120,26.72,-80.017,6
16121,26.704,-79.908,6
16122,26.688,-79.8,6
16123,26.673,-79.692,6
16124,26.657,-79.584,6
16125,26.64,-79.476,6
16126,27.761,-96.911,2
16127,27.762,-96.8,2
16128,27.762,-96.689,2
16129,27.763,-96.577,2
16130,27.763,-96.466,2
16131,27.764,-96.355,2
16132,27.764,-96.243,2
16133,27.764,-96.132,2
16134,27.764,-96.021,2
16135,27.764,-95.91,2
16136,27.764,-95.798,2
16137,27.764,-95.687,2
16138,27.764,-95.576,2
16139,27.763,-95.464,2
16140,27.762,-95.353,2
16141,27.762,-95.242,2
16142,27.761,-95.13,2
16143,27.76,-95.019,2
16144,27.759,-94.908,2
16145,27.758,-94.797,2
16146,27.757,-94.685,2
16147,27.755,-94.574,2
16148,27.754,-94.463,2
16149,27.752,-94.351,2
16150,27.751,-94.24,2
16151,27.749,-94.129,2
16152,27.747,-94.018,2
16153,27.745,-93.906,2
16154,27.743,-93.795,2
16155,27.741,-93.684,2
16156,27.738,-93.573,2
16157,27.736,-93.462,2
16158,27.733,-93.35,2
16159,27.731,-93.239,2
16160,27.728,-93.128,2
16161,27.725,-93.017,2
16162,27.722,-92.906,2
16163,27.719,-92.794,2
16164,27.716,-92.683,2
16165,27.713,-92.572,2
16166,27.709,-92.461,2
16167,27.706,-92.35,2
16168,27.702,-92.239,2
16169,27.698,-92.127,2
16170,27.694,-92.016,2
16171,27.691,-91.905,2
16172,27.686,-91.794,2
16173,27.682,-91.683,2
16174,27.678,-91.572,2
16175,27.674,-91.461,2
16176,27.669,-91.35,2
16177,27.665,-91.239,2
16178,27.66,-91.128,2
16179,27.655,-91.017,2
16180,27.65,-90.906,2
16181,27.645,-90.795,2
16182,27.64,-90.684,2
16183,27.635,-90.573,2
16184,27.629,-90.462,2
16185,27.624,-90.351,2
16186,27.618,-90.24,2
16187,27.613,-90.129,2
16188,27.607,-90.019,2
16189,27.601,-89.908,2
16190,27.595,-89.797,2
16191,27.589,-89.686,2
16192,27.582,-89.575,2
16193,27.576,-89.465,2
16194,27.57,-89.354,2
16195,27.563,-89.243,2
16196,27.556,-89.132,2
16197,27.55,-89.022,2
16198,27.543,-88.911,2
16199,27.536,-88.8,2
16200,27.529,-88.69,2
16201,27.521,-88.579,2
16202,27.514,-88.468,2
16203,27.507,-88.358,2
16204,27.499,-88.247,2
16205,27.492,-88.137,2
16206,27.484,-88.026,2
16207,27.476,-87.916,2
16208,27.468,-87.805,2
16209,27.46,-87.695,2
16210,27.452,-87.584,2
16211,27.443,-87.474,6
16212,27.435,-87.363,6
16213,27.427,-87.253,6
16214,27.418,-87.143,6
16215,27.409,-87.032,6
16216,27.4,-86.922,6
16217,27.391,-86.812,6
16218,27.382,-86.702,6
16219,27.373,-86.591,6
16220,27.364,-86.481,6
16221,27.355,-86.371,6
16222,27.345,-86.261,6
16223,27.336,-86.151,6
16224,27.326,-86.041,6
16225,27.316,-85.931,6
16226,27.306,-85.821,6
16227,27.296,-85.711,6
16228,27.286,-85.601,6
16229,27.276,-85.491,6
16230,27.266,-85.381,6
16231,27.255,-85.271,6
16232,27.245,-85.161,6
16233,27.234,-85.051,6
16234,27.223,-84.941,6
16235,27.212,-84.832,6
16236,27.201,-84.722,6
16237,27.19,-84.612,6
16238,27.179,-84.502,6
16239,27.168,-84.393,6
16240,27.156,-84.283,6
16241,27.145,-84.174,6
16242,27.133,-84.064,6
16243,27.121,-83.954,6
16244,27.11,-83.845,6
16245,27.098,-83.735,6
16246,27.086,-83.626,6
16247,27.073,-83.517,6
16248,27.061,-83.407,6
16249,27.049,-83.298,6
16250,27.036,-83.189,6
16251,27.024,-83.079,6
16252,27.011,-82.97,6
16253,26.998,-82.861,6
16254,26.985,-82.752,6
16255,26.972,-82.643,6
16256,26.959,-82.534,6
16257,26.628,-80.035,6
16258,26.612,-79.927,6
16259,26.597,-79.819,6
16260,26.581,-79.711,6
16261,26.565,-79.603,6
16262,26.549,-79.495,6
16263,27.667,-97.021,2
16264,27.668,-96.91,2
16265,27.669,-96.799,2
16266,27.669,-96.688,2
16267,27.67,-96.577,2
16268,27.671,-96.465,2
16269,27.671,-96.354,2
16270,27.671,-96.243,2
16271,27.671,-96.132,2
16272,27.672,-96.021,2
16273,27.671,-95.91,2
16274,27.671,-95.798,2
16275,27.671,-95.687,2
16276,27.671,-95.576,2
16277,27.67,-95.465,2
16278,27.67,-95.354,2
16279,27.669,-95.243,2
16280,27.668,-95.131,2
16281,27.667,-95.02,2
16282,27.666,-94.909,2
16283,27.665,-94.798,2
16284,27.664,-94.687,2
16285,27.663,-94.576,2
16286,27.661,-94.465,2
16287,27.66,-94.353,2
16288,27.658,-94.242,2
16289,27.656,-94.131,2
16290,27.654,-94.02,2
16291,27.652,-93.909,2
16292,27.65,-93.798,2
16293,27.648,-93.687,2
16294,27.646,-93.576,2
16295,27.643,-93.465,2
16296,27.641,-93.353,2
16297,27.638,-93.242,2
16298,27.635,-93.131,2
16299,27.632,-93.02,2
16300,27.629,-92.909,2
16301,27.626,-92.798,2
16302,27.623,-92.687,2
16303,27.62,-92.576,2
16304,27.616,-92.465,2
16305,27.613,-92.354,2
16306,27.609,-92.243,2
16307,27.606,-92.132,2
16308,27.602,-92.021,2
16309,27.598,-91.91,2
16310,27.594,-91.799,2
16311,27.59,-91.688,2
16312,27.585,-91.577,2
16313,27.581,-91.466,2
16314,27.576,-91.355,2
16315,27.572,-91.245,2
16316,27.567,-91.134,2
16317,27.562,-91.023,2
16318,27.557,-90.912,2
16319,27.552,-90.801,2
16320,27.547,-90.69,2
16321,27.542,-90.579,2
16322,27.537,-90.469,2
16323,27.531,-90.358,2
16324,27.526,-90.247,2
16325,27.52,-90.136,2
16326,27.514,-90.026,2
16327,27.508,-89.915,2
16328,27.502,-89.804,2
16329,27.496,-89.693,2
16330,27.49,-89.583,2
16331,27.483,-89.472,2
16332,27.477,-89.362,2
16333,27.47,-89.251,2
16334,27.464,-89.14,2
16335,27.457,-89.03,2
16336,27.45,-88.919,2
16337,27.443,-88.809,2
16338,27.436,-88.698,2
16339,27.429,-88.588,2
16340,27.422,-88.477,2
16341,27.414,-88.367,2
16342,27.407,-88.256,2
16343,27.399,-88.146,2
16344,27.391,-88.035,2
16345,27.383,-87.925,2
16346,27.375,-87.815,2
16347,27.367,-87.704,2
16348,27.359,-87.594,6
16349,27.351,-87.484,6
16350,27.343,-87.374,6
16351,27.334,-87.263,6
16352,27.325,-87.153,6
16353,27.317,-87.043,6
16354,27.308,-86.933,6
16355,27.299,-86.823,6
16356,27.29,-86.712,6
16357,27.281,-86.602,6
16358,27.272,-86.492,6
16359,27.262,-86.382,6
16360,27.253,-86.272,6
16361,27.243,-86.162,6
16362,27.204,-85.723,6
16363,27.194,-85.613,6
16364,27.183,-85.503,6
16365,27.173,-85.393,6
16366,27.163,-85.283,6
16367,27.152,-85.174,6
16368,27.142,-85.064,6
16369,27.131,-84.954,6
16370,27.12,-84.845,6
16371,27.109,-84.735,6
16372,27.098,-84.625,6
16373,27.087,-84.516,6
16374,27.075,-84.406,6
16375,27.064,-84.297,6
16376,27.052,-84.187,6
16377,27.041,-84.078,6
16378,27.029,-83.968,6
16379,27.017,-83.859,6
16380,27.005,-83.75,6
16381,26.993,-83.64,6
16382,26.981,-83.531,6
16383,26.969,-83.422,6
16384,26.957,-83.313,6
16385,26.944,-83.204,6
16386,26.932,-83.094,6
16387,26.919,-82.985,6
16388,26.906,-82.876,6
16389,26.893,-82.767,6
16390,26.88,-82.658,6
16391,26.867,-82.549,6
16392,26.854,-82.44,6
16393,26.521,-79.945,6
16394,26.505,-79.837,6
16395,26.489,-79.729,6
16396,26.473,-79.622,6
16397,26.457,-79.514,6
16398,26.441,-79.406,6
16399,27.574,-97.02,2
16400,27.575,-96.909,2
16401,27.576,-96.798,2
16402,27.577,-96.687,2
16403,27.577,-96.576,2
16404,27.578,-96.465,2
16405,27.578,-96.354,2
16406,27.578,-96.243,2
16407,27.579,-96.132,2
16408,27.579,-96.021,2
16409,27.579,-95.91,2
16410,27.579,-95.799,2
16411,27.578,-95.688,2
16412,27.578,-95.577,2
16413,27.577,-95.466,2
16414,27.577,-95.355,2
16415,27.576,-95.243,2
16416,27.575,-95.132,2
16417,27.574,-95.021,2
16418,27.573,-94.91,2
16419,27.572,-94.799,2
16420,27.571,-94.688,2
16421,27.57,-94.577,2
16422,27.568,-94.466,2
16423,27.567,-94.355,2
16424,27.565,-94.244,2
16425,27.563,-94.133,2
16426,27.561,-94.022,2
16427,27.559,-93.911,2
16428,27.557,-93.8,2
16429,27.555,-93.689,2
16430,27.553,-93.578,2
16431,27.55,-93.467,2
16432,27.548,-93.357,2
16433,27.545,-93.246,2
16434,27.542,-93.135,2
16435,27.54,-93.024,2
16436,27.537,-92.913,2
16437,27.534,-92.802,2
16438,27.53,-92.691,2
16439,27.527,-92.58,2
16440,27.524,-92.469,2
16441,27.52,-92.358,2
16442,27.517,-92.247,2
16443,27.513,-92.137,2
16444,27.509,-92.026,2
16445,27.505,-91.915,2
16446,27.501,-91.804,2
16447,27.497,-91.693,2
16448,27.493,-91.582,2
16449,27.488,-91.472,2
16450,27.484,-91.361,2
16451,27.479,-91.25,2
16452,27.474,-91.139,2
16453,27.47,-91.029,2
16454,27.465,-90.918,2
16455,27.46,-90.807,2
16456,27.455,-90.696,2
16457,27.449,-90.586,2
16458,27.444,-90.475,2
16459,27.438,-90.364,2
16460,27.433,-90.254,2
16461,27.427,-90.143,2
16462,27.421,-90.033,2
16463,27.415,-89.922,2
16464,27.409,-89.811,2
16465,27.403,-89.701,2
16466,27.397,-89.59,2
16467,27.391,-89.48,2
16468,27.384,-89.369,2
16469,27.378,-89.259,2
16470,27.371,-89.148,2
16471,27.364,-89.038,2
16472,27.358,-88.927,2
16473,27.351,-88.817,2
16474,27.343,-88.707,2
16475,27.336,-88.596,2
16476,27.329,-88.486,2
16477,27.322,-88.376,2
16478,27.314,-88.265,2
16479,27.306,-88.155,2
16480,27.299,-88.045,2
16481,27.291,-87.934,2
16482,27.283,-87.824,2
16483,27.275,-87.714,2
16484,27.267,-87.604,6
16485,27.258,-87.494,6
16486,27.25,-87.384,6
16487,27.242,-87.273,6
16488,27.233,-87.163,6
16489,27.224,-87.053,6
16490,27.215,-86.943,6
16491,27.206,-86.833,6
16492,27.197,-86.723,6
16493,27.188,-86.613,6
16494,27.179,-86.503,6
16495,27.17,-86.393,6
16496,27.16,-86.284,6
16497,27.101,-85.625,6
16498,27.091,-85.515,6
16499,27.081,-85.405,6
16500,27.07,-85.296,6
16501,27.06,-85.186,6
16502,27.049,-85.077,6
16503,27.038,-84.967,6
16504,27.028,-84.857,6
16505,27.017,-84.748,6
16506,27.005,-84.639,6
16507,26.994,-84.529,6
16508,26.983,-84.42,6
16509,26.972,-84.31,6
16510,26.96,-84.201,6
16511,26.949,-84.092,6
16512,26.937,-83.982,6
16513,26.925,-83.873,6
16514,26.913,-83.764,6
16515,26.901,-83.655,6
16516,26.889,-83.546,6
16517,26.877,-83.436,6
16518,26.864,-83.327,6
16519,26.852,-83.218,6
16520,26.839,-83.109,6
16521,26.827,-83.0,6
16522,26.814,-82.891,6
16523,26.801,-82.782,6
16524,26.788,-82.674,6
16525,26.775,-82.565,6
16526,26.762,-82.456,6
16527,26.429,-79.964,6
16528,26.413,-79.856,6
16529,26.397,-79.748,6
16530,26.381,-79.64,6
16531,26.365,-79.533,6
16532,26.349,-79.425,6
16533,27.48,-97.13,2
16534,27.481,-97.019,2
16535,27.482,-96.908,2
16536,27.483,-96.797,2
16537,27.484,-96.686,2
16538,27.484,-96.575,2
16539,27.485,-96.464,2
16540,27.485,-96.353,2
16541,27.486,-96.243,2
16542,27.486,-96.132,2
16543,27.486,-96.021,2
16544,27.486,-95.91,2
16545,27.486,-95.799,2
16546,27.485,-95.688,2
16547,27.485,-95.577,2
16548,27.485,-95.466,2
16549,27.484,-95.355,2
16550,27.483,-95.244,2
16551,27.483,-95.133,2
16552,27.482,-95.023,2
16553,27.481,-94.912,2
16554,27.48,-94.801,2
16555,27.478,-94.69,2
16556,27.477,-94.579,2
16557,27.476,-94.468,2
16558,27.474,-94.357,2
16559,27.472,-94.246,2
16560,27.471,-94.136,2
16561,27.469,-94.025,2
16562,27.467,-93.914,2
16563,27.465,-93.803,2
16564,27.462,-93.692,2
16565,27.46,-93.581,2
16566,27.458,-93.47,2
16567,27.455,-93.36,2
16568,27.452,-93.249,2
16569,27.45,-93.138,2
16570,27.447,-93.027,2
16571,27.444,-92.916,2
16572,27.441,-92.806,2
16573,27.438,-92.695,2
16574,27.434,-92.584,2
16575,27.431,-92.473,2
16576,27.427,-92.363,2
16577,27.424,-92.252,2
16578,27.42,-92.141,2
16579,27.416,-92.03,2
16580,27.412,-91.92,2
16581,27.408,-91.809,2
16582,27.404,-91.698,2
16583,27.4,-91.588,2
16584,27.395,-91.477,2
16585,27.391,-91.366,2
16586,27.386,-91.256,2
16587,27.382,-91.145,2
16588,27.377,-91.034,2
16589,27.372,-90.924,2
16590,27.367,-90.813,2
16591,27.362,-90.703,2
16592,27.357,-90.592,2
16593,27.351,-90.482,2
16594,27.346,-90.371,2
16595,27.34,-90.261,2
16596,27.334,-90.15,2
16597,27.329,-90.04,2
16598,27.323,-89.929,2
16599,27.317,-89.819,2
16600,27.311,-89.708,2
16601,27.304,-89.598,2
16602,27.298,-89.487,2
16603,27.292,-89.377,2
16604,27.285,-89.267,2
16605,27.279,-89.156,2
16606,27.272,-89.046,2
16607,27.265,-88.936,2
16608,27.258,-88.825,2
16609,27.251,-88.715,2
16610,27.244,-88.605,2
16611,27.236,-88.495,2
16612,27.229,-88.384,2
16613,27.221,-88.274,2
16614,27.214,-88.164,2
16615,27.206,-88.054,2
16616,27.198,-87.944,2
16617,27.19,-87.834,2
16618,27.182,-87.724,6
16619,27.174,-87.614,6
16620,27.166,-87.504,6
16621,27.157,-87.394,6
16622,27.149,-87.284,6
16623,27.14,-87.174,6
16624,27.132,-87.064,6
16625,27.123,-86.954,6
16626,27.114,-86.844,6
16627,27.105,-86.734,6
16628,27.096,-86.624,6
16629,27.087,-86.514,6
16630,27.077,-86.405,6
16631,27.009,-85.637,6
16632,26.999,-85.527,6
16633,26.988,-85.418,6
16634,26.978,-85.308,6
16635,26.967,-85.199,6
16636,26.957,-85.089,6
16637,26.946,-84.98,6
16638,26.935,-84.87,6
16639,26.924,-84.761,6
16640,26.913,-84.652,6
16641,26.902,-84.542,6
16642,26.891,-84.433,6
16643,26.879,-84.324,6
16644,26.868,-84.215,6
16645,26.856,-84.105,6
16646,26.845,-83.996,6
16647,26.833,-83.887,6
16648,26.821,-83.778,6
16649,26.809,-83.669,6
16650,26.797,-83.56,6
16651,26.784,-83.451,6
16652,26.772,-83.342,6
16653,26.76,-83.233,6
16654,26.747,-83.124,6
16655,26.734,-83.015,6
16656,26.722,-82.907,6
16657,26.709,-82.798,6
16658,26.696,-82.689,6
16659,26.683,-82.58,6
16660,26.669,-82.472,6
16661,26.337,-79.982,6
16662,26.321,-79.875,6
16663,26.305,-79.767,6
16664,26.289,-79.659,6
16665,26.273,-79.552,6
16666,26.257,-79.444,6
16667,26.241,-79.336,6
16668,27.387,-97.128,2
16669,27.388,-97.018,2
16670,27.389,-96.907,2
16671,27.39,-96.796,2
16672,27.391,-96.685,2
16673,27.392,-96.575,2
16674,27.392,-96.464,2
16675,27.392,-96.353,2
16676,27.393,-96.242,2
16677,27.393,-96.131,2
16678,27.393,-96.021,2
16679,27.393,-95.91,2
16680,27.393,-95.799,2
16681,27.393,-95.688,2
16682,27.392,-95.578,2
16683,27.392,-95.467,2
16684,27.391,-95.356,2
16685,27.39,-95.245,2
16686,27.39,-95.134,2
16687,27.389,-95.024,2
16688,27.388,-94.913,2
16689,27.387,-94.802,2
16690,27.385,-94.691,2
16691,27.383,-94.47,2
16692,27.381,-94.359,2
16693,27.379,-94.248,2
16694,27.378,-94.138,2
16695,27.376,-94.027,2
16696,27.374,-93.916,2
16697,27.372,-93.806,2
16698,27.369,-93.695,2
16699,27.367,-93.584,2
16700,27.365,-93.473,2
16701,27.362,-93.363,2
16702,27.36,-93.252,2
16703,27.357,-93.141,2
16704,27.354,-93.031,2
16705,27.351,-92.92,2
16706,27.348,-92.809,2
16707,27.345,-92.699,2
16708,27.341,-92.588,2
16709,27.338,-92.477,2
16710,27.335,-92.367,2
16711,27.331,-92.256,2
16712,27.327,-92.146,2
16713,27.323,-92.035,2
16714,27.319,-91.924,2
16715,27.315,-91.814,2
16716,27.311,-91.703,2
16717,27.307,-91.593,2
16718,27.303,-91.482,2
16719,27.298,-91.372,2
16720,27.294,-91.261,2
16721,27.289,-91.151,2
16722,27.284,-91.04,2
16723,27.279,-90.93,2
16724,27.274,-90.819,2
16725,27.269,-90.709,2
16726,27.264,-90.598,2
16727,27.258,-90.488,2
16728,27.253,-90.378,2
16729,27.247,-90.267,2
16730,27.242,-90.157,2
16731,27.236,-90.046,2
16732,27.23,-89.936,2
16733,27.224,-89.826,2
16734,27.218,-89.716,2
16735,27.212,-89.605,2
16736,27.205,-89.495,2
16737,27.199,-89.385,2
16738,27.192,-89.274,2
16739,27.186,-89.164,2
16740,27.179,-89.054,2
16741,27.172,-88.944,2
16742,27.165,-88.834,2
16743,27.158,-88.724,2
16744,27.151,-88.613,2
16745,27.144,-88.503,2
16746,27.136,-88.393,2
16747,27.129,-88.283,2
16748,27.121,-88.173,2
16749,27.113,-88.063,2
16750,27.106,-87.953,2
16751,27.098,-87.843,2
16752,27.09,-87.733,6
16753,27.081,-87.623,6
16754,27.073,-87.513,6
16755,27.065,-87.404,6
16756,27.056,-87.294,6
16757,27.048,-87.184,6
16758,27.039,-87.074,6
16759,27.03,-86.964,6
16760,27.021,-86.855,6
16761,27.012,-86.745,6
16762,27.003,-86.635,6
16763,26.994,-86.525,6
16764,26.985,-86.416,6
16765,26.916,-85.649,6
16766,26.906,-85.539,6
16767,26.896,-85.43,6
16768,26.885,-85.321,6
16769,26.875,-85.211,6
16770,26.864,-85.102,6
16771,26.854,-84.993,6
16772,26.843,-84.883,6
16773,26.832,-84.774,6
16774,26.821,-84.665,6
16775,26.81,-84.556,6
16776,26.798,-84.446,6
16777,26.787,-84.337,6
16778,26.775,-84.228,6
16779,26.764,-84.119,6
16780,26.752,-84.01,6
16781,26.74,-83.901,6
16782,26.728,-83.792,6
16783,26.716,-83.683,6
16784,26.704,-83.574,6
16785,26.692,-83.465,6
16786,26.68,-83.357,6
16787,26.667,-83.248,6
16788,26.655,-83.139,6
16789,26.642,-83.03,6
16790,26.629,-82.922,6
16791,26.616,-82.813,6
16792,26.604,-82.704,6
16793,26.59,-82.596,6
16794,26.577,-82.487,6
16795,26.564,-82.379,6
16796,26.245,-80.001,6
16797,26.229,-79.893,6
16798,26.213,-79.785,6
16799,26.197,-79.678,6
16800,26.181,-79.57,6
16801,26.165,-79.463,6
16802,26.149,-79.355,6
16803,27.293,-97.238,2
16804,27.294,-97.127,2
16805,27.296,-97.016,2
16806,27.296,-96.906,2
16807,27.297,-96.795,2
16808,27.298,-96.685,2
16809,27.299,-96.574,2
16810,27.299,-96.463,2
16811,27.3,-96.353,2
16812,27.3,-96.242,2
16813,27.3,-96.131,2
16814,27.3,-96.021,2
16815,27.3,-95.91,2
16816,27.3,-95.799,2
16817,27.3,-95.689,2
16818,27.299,-95.578,2
16819,27.299,-95.467,2
16820,27.298,-95.357,2
16821,27.298,-95.246,2
16822,27.297,-95.136,2
16823,27.296,-95.025,2
16824,27.295,-94.914,2
16825,27.294,-94.804,2
16826,27.293,-94.693,2
16827,27.29,-94.472,2
16828,27.288,-94.361,2
16829,27.287,-94.25,2
16830,27.285,-94.14,2
16831,27.283,-94.029,2
16832,27.281,-93.919,2
16833,27.279,-93.808,2
16834,27.277,-93.697,2
16835,27.274,-93.587,2
16836,27.272,-93.476,2
16837,27.269,-93.366,2
16838,27.267,-93.255,2
16839,27.264,-93.145,2
16840,27.261,-93.034,2
16841,27.258,-92.924,2
16842,27.255,-92.813,2
16843,27.252,-92.703,2
16844,27.249,-92.592,2
16845,27.245,-92.482,2
16846,27.242,-92.371,2
16847,27.238,-92.261,2
16848,27.234,-92.15,2
16849,27.231,-92.04,2
16850,27.227,-91.929,2
16851,27.223,-91.819,2
16852,27.218,-91.708,2
16853,27.214,-91.598,2
16854,27.21,-91.487,2
16855,27.205,-91.377,2
16856,27.201,-91.267,2
16857,27.196,-91.156,2
16858,27.191,-91.046,2
16859,27.186,-90.936,2
16860,27.181,-90.825,2
16861,27.176,-90.715,2
16862,27.171,-90.605,2
16863,27.166,-90.494,2
16864,27.16,-90.384,2
16865,27.155,-90.274,2
16866,27.149,-90.164,2
16867,27.143,-90.053,2
16868,27.137,-89.943,2
16869,27.131,-89.833,2
16870,27.125,-89.723,2
16871,27.119,-89.613,2
16872,27.113,-89.503,2
16873,27.106,-89.392,2
16874,27.1,-89.282,2
16875,27.093,-89.172,2
16876,27.086,-89.062,2
16877,27.079,-88.952,2
16878,27.073,-88.842,2
16879,27.065,-88.732,2
16880,27.058,-88.622,2
16881,27.051,-88.512,2
16882,27.044,-88.402,2
16883,27.036,-88.292,2
16884,27.028,-88.182,2
16885,27.021,-88.072,2
16886,27.013,-87.963,2
16887,27.005,-87.853,2
16888,26.997,-87.743,6
16889,26.989,-87.633,6
16890,26.981,-87.523,6
16891,26.972,-87.414,6
16892,26.964,-87.304,6
16893,26.955,-87.194,6
16894,26.946,-87.084,6
16895,26.938,-86.975,6
16896,26.929,-86.865,6
16897,26.92,-86.756,6
16898,26.911,-86.646,6
16899,26.901,-86.536,6
16900,26.892,-86.427,6
16901,26.883,-86.317,6
16902,26.824,-85.661,6
16903,26.814,-85.551,6
16904,26.803,-85.442,6
16905,26.793,-85.333,6
16906,26.782,-85.224,6
16907,26.772,-85.114,6
16908,26.761,-85.005,6
16909,26.75,-84.896,6
16910,26.739,-84.787,6
16911,26.728,-84.678,6
16912,26.717,-84.569,6
16913,26.706,-84.46,6
16914,26.694,-84.351,6
16915,26.683,-84.242,6
16916,26.671,-84.133,6
16917,26.66,-84.024,6
16918,26.648,-83.915,6
16919,26.636,-83.806,6
16920,26.624,-83.697,6
16921,26.612,-83.589,6
16922,26.6,-83.48,6
16923,26.587,-83.371,6
16924,26.575,-83.263,6
16925,26.562,-83.154,6
16926,26.55,-83.045,6
16927,26.537,-82.937,6
16928,26.524,-82.828,6
16929,26.511,-82.72,6
16930,26.498,-82.611,6
16931,26.485,-82.503,6
16932,26.472,-82.394,6
16933,26.458,-82.286,6
16934,26.153,-80.019,6
16935,26.137,-79.911,6
16936,26.121,-79.804,6
16937,26.105,-79.697,6
16938,26.089,-79.589,6
16939,26.073,-79.482,6
16940,26.057,-79.375,6
16941,27.2,-97.236,2
16942,27.202,-97.126,2
16943,27.203,-97.015,2
16944,27.204,-96.905,2
16945,27.204,-96.794,2
16946,27.205,-96.684,2
16947,27.206,-96.573,2
16948,27.206,-96.463,2
16949,27.207,-96.352,2
16950,27.207,-96.242,2
16951,27.207,-96.131,2
16952,27.207,-96.021,2
16953,27.207,-95.91,2
16954,27.207,-95.8,2
16955,27.207,-95.689,2
16956,27.206,-95.579,2
16957,27.206,-95.468,2
16958,27.205,-95.358,2
16959,27.205,-95.247,2
16960,27.204,-95.137,2
16961,27.203,-95.026,2
16962,27.202,-94.915,2
16963,27.201,-94.805,2
